sha	path	j1	j2	j3	majority	claim
88fade4735a6259f	packages/adapter-io/test/llm-answer-provenance.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	When a proposer's claim carries no rawAnswer, the returned proposal object omits the rawAnswer field entirely rather than setting it to undefined, verified via not.toHaveProperty rather than a value check.
893515eb42a15cf7	packages/adapter-io/test/door-regression-malformed-check-shape.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	predicateWith builds its payload as an untyped `raw` object and forces it to GroundedFact via a double cast (`as unknown as GroundedFact`), so every malformed `check` shape in this file's test cases bypasses TypeScript's structural checking entirely rather than being narrowed by the GroundedFact union.
8978b95debdf5c44	packages/persist/src/metering.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	When the wp carries no valid string transcriptSha, meter() defaults it to asHash(''), the sealed hash digest of the empty string, rather than a literal empty string or some other sentinel value.
89e1dd1862a1bf18	packages/adapter-io/test/governance-carrier-controls.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	CARRIER-3 pins that changing a fact's scope and tier (core/T2 to other/T0) while keeping the same anchor and claimNorm leaves keyOf() unchanged (the same nodeKey) while the content id() digest differs, confirming scope/tier are excluded from the node-identity preimage but included in the content-address preimage.
8a17b5eef693e18e	packages/adapter-io/test/wire-scip-guard.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The TEETH test does not actually revert assembleHandler and re-run it against the missing path; it instead calls readScip directly on the missing path as a stand-in proof that the unguarded call would throw.
8a37918c13637de2	packages/adapter-io/src/read-access.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	buildProvable's filtered DiskStore uses two separately-built Sets from the same re-proven pairs: `get` is gated on reProvenContentHashes while `loadProjection`'s current-map filter is gated on reProvenNodeKeys, so the CAS-read leg and the projection-read leg are filtered by different keys rather than sharing one membership check.
8b18c1f4e2037bed	packages/adapter-io/test/wire-query-envelope.test.ts	NOT_GROUNDED	NOT_GROUNDED	TRUE_GROUNDED	NOT_GROUNDED	The second test proves the query result's subsumes list is filtered by the query's own scope even though deriveSubsumes itself would still relate an out-of-scope module/function pair: facts anchored under 'api' produce no subsumes edge and no pack invariant when the query scope is 'src'.
8b6f05c9adb832fe	packages/e2e-blackbox/test/s11-predicate-lineage.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	P1 and P2 are constructed with check bodies that differ only in surrounding whitespace (CHECK1 vs CHECK2), and the test asserts P2.id equals P1.id exactly, confirming nodeKey identity is computed from the normalized check rather than the raw expr string.
8bae477060d05701	packages/cli/test/skel-mine-default-skeleton.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	in case 3, the hand-built store stub implements put, get, persistProjection, loadProjection, commitProjection, and commitStaging but has no upsert method, and the whole object is forced through an `as unknown as MineDeps` cast rather than satisfying the MineDeps type on its own.
8da0f36f5561fd03	packages/genesis/test/admit-harness.no-fabricated-check.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The sound-oracle arm's emitted advisory node still carries a 'proven' seal even though it has neither a 'check' nor a 'status' field, so 'seal' is populated independently of whether the node carries a checkable predicate.
8e015a6fd3a3c816	packages/genesis/src/verify-fact.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	verifyDependency never returns a 'refuted' verdict in this suite: every case where no in-scope caller is found or the target/world is problematic resolves to 'abstain' with a specific reason, never a proven-false result.
8e0973c0b716766b	packages/grounding/src/drift.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	resolveCurrent only scans src.spatial and src.territory for a matching qualifiedPath; it never scans a src.dependency root, so a grounding anchor whose key exists only in the dependency axis will unconditionally resolve to undefined.
8e8604c2f1e81d95	packages/adapter-io/test/governed-link-support.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	blindTo simulates a partial CAS restore by pruning only specific hashes from `get`, while `put` still writes new objects normally, so a caller can test a store that is missing SOME objects but can still accept fresh writes.
8ea3ade5777257b6	packages/cli/test/resolve-mine-slots.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The singular resolveMineSlot's unset default ('advisory') matches exactly the first element of the plural resolveMineSlots' unset default array (['advisory','dependency','count']), so the two independently-tested defaults are consistent with each other rather than diverging.
8ecb7c3d16a69efa	packages/persist/test/reinvoke.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	This file imports reinvoke.ts twice — once by named import (redispatch, replay) and once as a namespace (import * as reinvoke) — specifically so the alias-absence test can enumerate Object.keys(reinvoke) at runtime and catch any additional export the file's own named imports would silently ignore.
8ef7fff468fc8e96	packages/genesis/test/wp-8.28-b-gen.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	When a predicate proposal's slot is type-expressible (soundOracle.expressible returns true) so admit routes through typeOracle.diagnose instead of predicate.synthesize, the resulting admitted fact still comes back as kind:'advisory' with neither a `check` nor a `status` field, even though the input was a PredicateProposal.
8f1d8b1938ef4134	packages/cli/test/wp-96-predicate-e2e.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The staged predicate's nodeKey is asserted to be slot-sensitive: computing nodeKey over the identical candidate but with slot set to undefined produces a DIFFERENT key than the one actually staged, proving the predicate identity folds in the slot rather than being derivable from anchor+check alone.
8f2c4740850db307	packages/grounding/src/gate.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	coerceStatus recognizes exactly four incoming Status values (HOLDS, BROKEN, NA, advisory), but gateHolds only ever inspects the HOLDS case for downgrade, so an incoming 'advisory' status passes straight through the gate unchanged rather than being evaluated against groundedness or freshness.
8f864b6ff7adc18b	packages/genesis/test/coverage-ledger.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	In the ceiling-drop test the run's reported budgetSpent equals coverage's seeded+abstained+unrecorded counts summed together, so unvisited (dropped-by-ceiling) sites are excluded from what counts as budget consumed.
8fc32d5326cfb536	packages/adapter-io/src/containment.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	isContainedIn resolves the requested path (not just root) through realpathSync before comparing FileIds, so a symlink encountered anywhere along the candidate's ancestor chain is followed to its real target before each dev/ino comparison, not only at the two endpoints.
8fcb64ab700022d0	packages/tools/src/query.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	createQuery's tokenEstimate is computed only from packTokens(governing) + packTokens(advisory) — the surviving, actually-returned rows — deliberately excluding whatever the advisory band's cap dropped, so the estimate always describes the size of the pack the caller received, never the size of the pre-truncation set.
8fd6436c3f77b794	packages/adapter-io/test/harness/fix-scip-py.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	makeFixScipPy creates a brand-new temp directory via mkdtempSync on every call, so calling it twice yields two distinct scipPath values even though the serialized SCIP bytes written are always identical.
9049e2f37e785776	packages/persist/test/scrub-declared-families.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	firstSplitDisagreement's O(n^2) pairwise-offset sweep only runs when its `pairs` parameter is true, and the adversarial-alphabet test disables it for any generated string longer than 40 characters by passing `s.length <= 40` as that argument.
90ae31ca2b3d486e	packages/adapter-io/src/sidecar-commit.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	publish() classifies a generation as 'superseded' rather than 'lost' using the strict inequality headNow < gen + RETAINED_GENERATIONS, so a writer whose name was overtaken by fewer than RETAINED_GENERATIONS newer generations is treated as durably published instead of retried.
90f61fcbe3e789a2	packages/cli/test/mine-claim-scrub.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Two distinct advisory claims mined at the same site (same anchor+slot) collapse into a single staged row (current.size === 1) because nodeKey is derived from anchor+slot alone and never reads the claim text, so a second differently-worded claim at that site is treated as a re-claim on the existing node, not a new one.
924bd913d4bb369a	packages/persist/src/scrub-shapes.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Two of the four declared families (github-token and github-pat) share the identical opening prefix character 'g', so SHAPES_BY_OPENER dispatches to both shapes for that byte and the leftmost scanner must try two regexes at a 'g', not one, unlike the other three families' distinct opening bytes.
926bea7396c5d5b1	packages/cli/src/mine.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	modelWired is computed from `deps?.proposer !== undefined || resolved?.wired`, which is always false on the production CLI path for the first disjunct because the resolved proposer is only ever assigned into `d.proposer` via a `??` fallback, never read back from the original `deps` object.
927a6f8e710ea84c	packages/e2e-blackbox/test/s17-degenerate-anchor.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The 'NO BRICK: two symbols in the SAME file' case does not actually use two distinct symbols — its sites array repeats the identical pair ['src/billing.ts','charge'] twice rather than pairing charge with a second, different function in that file.
92cf5d6ad875c27c	packages/knowledge/test/relations-fold.test.ts	NOT_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The 'out' direction result is sorted by relationKind alphabetically ('calls' before 'depends-on'), not by insertion order or by contentHash/nodeKey, since r2 (calls, inserted second) precedes r1 (depends-on, inserted first) in the OUT test's expected order.
93e63e0225af619f	packages/e2e-blackbox/test/s24-model-config.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The suite's own case-folding probe determines whether the case-variant bypass test runs at all: it creates a directory and checks via statSync's dev/ino whether an uppercased spelling denotes the same directory, then skips the whole test rather than asserting a different outcome on a case-sensitive filesystem.
944e5f8cc83a0325	packages/cli/test/mine-claim-scrub-audit.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	flowsFromScrub and spreadsIdentifier both cap their const-initializer resolution chain at depth 8 (depth > 8 returns false), so a scrub call reached only through more than eight levels of indirect `const x = y` aliasing would be reported as NOT provably flowing from the scrub, a false negative rather than a false positive.
94d773c85de8dfbb	packages/persist/src/scrub-scan.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	canonicalise only shrinks an unbounded match's body when the shape declares both no ceiling AND a non-empty filler string; a matched shape lacking a filler is left completely un-canonicalised (its full, unbounded body kept) rather than being skipped in some safer bounded way.
94f51ca0715d72df	packages/adapter-io/src/projection-query-index.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	headSha is called at most once per cover() invocation, before the per-node loop, rather than once per row, so the cost of resolving live HEAD is paid a single time regardless of how many current nodes fall under the requested scope.
950ce9890624aa09	packages/e2e-blackbox/test/s18-durability.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The concurrent-writer durability test does not assert that all W emit processes succeed; it only requires accepted to be at least 1 and checks that durable node count equals K plus whatever accepted turned out to be, so a run where most writers are rejected by contention still passes.
95599d141fc2766e	packages/adapter-io/test/negation-edgemodel-freshness.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	createNegationLeg's freshness-oracle parameter is optional, and calling it with no second argument at all (not even undefined explicitly) still yields DRIFTED rather than throwing or defaulting to FRESH.
95a871e04b2de5d7	packages/adapter-io/src/negation-source.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	createNegationLeg's freshnessOf helper re-fetches the full fact from CAS by contentHash on every call rather than trusting any cached freshness on the node, and returns DRIFTED both on a CAS miss and whenever resolveFreshness yields anything other than exactly 'FRESH' (including a collapsed STALE).
9612635eb7bd7c2c	packages/cli/test/wp-f6-mine-empty-explained.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The empty-frontier and seeded-no-proposer states are distinguished by which env/deps are passed to runMine — passing only NO_MODEL_ENV with default deps yields the empty-frontier message, while additionally injecting skeletonSource/injectedHistory/fakeStore under NO_MODEL_ENV yields the seeded-no-proposer message, so the same env alone does not determine which cause is reported.
96c68acc916e4fcf	packages/e2e/test/s05-write-governance.e2e.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	archive.supersede's returned `node` is the caller's own `next` object by reference identity (`node === next`), not a fresh object with a supersededBy field mixed in, so the pointer to the prior version lives only in the separate `supersededBy` return value, never on `next` itself.
96cd0b74f7c54c53	packages/kernel/test/fold.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	In the property test, build(k) always maps k to nodeKey `nk-${k % 3}`, so no matter how many integers the generated array contains, the folded state can only ever have up to 3 distinct node buckets.
97a0ae8945a215ec	packages/knowledge/src/read/anchor-match.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	isPrefix treats two identical segment arrays as a prefix relationship (short === long returns true), so it is a non-strict prefix test that does not distinguish 'is a proper prefix of' from 'is equal to'.
9843e26f9e6b930e	packages/e2e-blackbox/test/s8-doctor.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A bare `doctor` with no subcommand produces a distinctly different error message ('requires 1 positional argument') than an unrecognized subcommand does ('unknown doctor subcommand'), showing the CLI's generic positional-arity check runs before doctor's own subcommand-name validation ever executes.
98a4e392c2794405	packages/genesis/test/wp-8.30-gen-witness.test.ts	TRUE_GROUNDED	FALSE	TRUE_GROUNDED	TRUE_GROUNDED	answersDigest is order-independent over the set of stored receipts: feeding answerReceipts in reversed order produces the identical digest and answersStored count as the forward order, so the digest is a function of the set/multiset of receipts, not their sequence.
9949783c0d70fa22	packages/index/test/depgraph-honest.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The 'clean' (fully-resolved) closure in SCN-INDEX-13e-1 still contains C, the same node the coChanged map keys its band on, yet coChanged comes back empty — proving the suppression is gated on the underApprox flag itself, not on whether the coChanged-bearing node is absent from the closure.
99f3e958c9cb37ed	packages/adapter-io/test/scip.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	planIndexers does not omit unsupported languages from its output plan; an unsupported lang like 'rb' still produces a plan entry, but tagged with tool 'honest-hole' rather than a real indexer name, so callers must check the tool field rather than absence to detect an unindexed language.
9a3a0cce2287c737	packages/cli/test/wp-9.3.6-b-mine.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Under a sub-frontier budget, which candidates driveMine seeds depends on visiting sites in highest-rank-first order: reversing that order changes the resulting seeded set even though the same sites and budget are used.
9a412277268ed960	packages/knowledge/test/freshness.know3.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	bindFreshness narrows a 3-valued grounding-freshness oracle down to only 2 states at the knowledge layer: an oracle that returns the third value 'STALE' is folded into 'DRIFTED' rather than being passed through or causing an error.
9a6ea89c5010d9a6	packages/grounding/test/wp-4.10-a-grd.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	driftDetect on a grounding with two entries where one entry's anchor genuinely resolves FRESH in the source but the other entry is empty still returns DRIFTED for the whole grounding, i.e. a single empty leg overrides an otherwise-resolvable sibling leg rather than only that leg being flagged.
9a7e79856e9e8781	packages/index/src/compose.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	auxiliaryStructureCount is computed as backing.size - 1 over a manually-constructed Set that today lists only `axes`; the invariant only catches a future violation if any code that stands up a second structure is also updated to register it in `backing`, so the count is self-reported rather than independently measured.
9ab02b5ed8870ab6	packages/cli/test/own-cli.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	For a predicate-kind gotcha, ownVerdict renders the claim portion of the row as an empty string rather than stringifying the predicate's check object, avoiding a printed "[object Object]".
9b9586072ffc343f	packages/knowledge/test/tier.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	strictestTier joins two off-lattice garbage values (e.g. two OFF_LATTICE entries together) to 'T0' rather than to any off-lattice sentinel or garbage-in-garbage-out result, so the join always resolves onto a real class even when neither input was one.
9ba475937c876772	packages/knowledge/src/write/upsert.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	In the UPDATE branch, when a write raises the node to a governing tier (T0/T1) the claims array is replaced with only [req.claimNorm], discarding every prior weaker-tier claim, whereas a same-tier UPDATE unions req.claimNorm into the existing claims array by dedup.
9c4192ffc6d21fa0	packages/persist/test/transcript-door-fitness.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	flowsFromRedactor treats a property-access name (the `.name` side of a PropertyAccessExpression, e.g. `from` in `Uint8Array.from(x)`) as unresolvable and skips it during identifier walking, rather than attempting to resolve it against the const-initializer map.
9ccd3ab7bda8f292	packages/e2e-blackbox/test/s34-reverify-store.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	rewriteIndex's local SCIP-building helper marks a defining occurrence with the named `SymbolRole.Definition` constant but marks a referencing occurrence with the bare literal `0` rather than any named role constant.
9ce164c4a11834d9	packages/e2e-blackbox/test/s26-query-description.blackbox.test.ts	FALSE	FALSE	FALSE	FALSE	The S26.4b assertion expect(d).toContain('advisory') is already satisfied by the substring inside 'advisoryDropped', which the preceding assertion in the same test already confirms is present, so it does not independently verify the standalone word 'advisory' appears anywhere in the description.
9ce29cee840c7465	packages/e2e-blackbox/test/s33-seal-witness.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The durable CAS record for a proven fact carries two distinct fields both named 'scope' at different nesting levels (the top-level authz scope 'atlas:mined' and witness.scope 'src'), and the test explicitly asserts they are unequal so a reader cannot conflate them.
9d0a84c6fcefa428	packages/persist/test/reconstruct.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The property-based build() helper deliberately buckets every event's nodeKey to only three possible values (`nk-${k % 3}`) regardless of how large the integer arbitrary's range is, so the fold's resulting node count is asserted to equal the number of distinct k%3 residues actually drawn, never the number of distinct k values.
9d1ecbba2b745369	packages/adapter-io/test/llm-command-client.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A child process that exits cleanly (exit 0) after only partially draining a huge stdin write is salvaged to return the stdout it did produce rather than throwing an EPIPE error, but the same salvage is refused when the exit status is non-zero.
9d45fe411ac0f922	packages/e2e-blackbox/test/s10-node-door.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The path-traversal test includes an all-uppercase 64-char hex string ('AB' repeated 32 times) as an invalid CAS address purely because of its case, proving the address charset check is case-sensitive to lowercase hex even though the string is otherwise the correct length.
9defcf613ad5ac97	packages/adapter-io/test/indexer-report.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A .tsx file is counted under the 'ts' language bucket rather than its own language row: with one .ts and one .tsx file tracked, reportIndexPlan reports files:2 for lang 'ts' and no separate tsx entry.
9e3091818955eb7b	packages/knowledge/test/freshness.know3.realmint.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The freshness oracle DRIFTS a fact on a whitespace-only reformat inside the cited unit (adding one extra space), because it hashes the unit's raw byte slice rather than normalizing whitespace.
9e8b6a89c182578f	packages/tools/src/emit.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	createEmit's return type is narrowed to `{ readonly emit: EmitApi['emit'] }`, not the full EmitApi, so the returned object implements only `emit` and has no `absorb` member at all even though EmitApi declares both.
9ee059fd111d0302	packages/knowledge/test/wp-9.x-adjacency-a.carrier.test.ts	NOT_GROUNDED	TRUE_GROUNDED	NOT_GROUNDED	NOT_GROUNDED	On a byte-identical DEDUP upsert, a request supplying a DIFFERENT primaryAnchor and slot than the stored node's is entirely ignored — the existing node's anchor/slot are not updated to the new request's values, unlike UPDATE/SUPERSEDE where a supplied request anchor/slot does win.
9f35d576e26d20fe	packages/adapter-io/src/index-adapter.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	territories()'s return expression `(atRoot || kids.length > 0 ? kids : [node])` returns kids unconditionally whenever atRoot is true, even when kids is empty (a repository with no top-level territories) — only a NON-root leaf with zero path-children falls back to reporting the node itself.
9f5b1d8f3c3817b7	packages/adapter-io/test/compose-mine-admission.count-leg.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	verifyCount returns 'abstain' rather than throwing or erroring when asked about a symbol that has no definition occurrence in the SCIP output at all.
9fb6c32a39da3354	packages/knowledge/test/upsert-answerref-update.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The UPDATE branch's answerRef handling is asymmetric by presence, not by whether a change occurred: a re-mine that supplies a new answerRef always overwrites the prior one, while a re-mine that omits answerRef entirely (undefined) leaves the prior receipt untouched rather than clearing it.
9fc18bc85448f4fb	packages/adapter-io/test/containment.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The suite includes a dedicated ~8000-path-segment test asserting isContainedIn returns a boolean verdict rather than throwing, specifically to guard against a per-segment-recursive implementation blowing the call stack on deep paths.
a0283f11f2dcfaa9	packages/memory/src/kinds.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	put() unconditionally throws on the matched-partition branch (kind matches the entry's true partition) rather than returning a MemoryRecord, so the only observable behavior of put in this file is either a KindConflationError or this fixed 'not invented' Error — it never succeeds.
a09c8b5eda487e7b	packages/retrieval/test/wp-2.8-b-retr.relate.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	FALSE	TRUE_GROUNDED	SCN-RETR-10d-1 verifies the absence of a network/model surface not by inspecting relate.ts's runtime behavior but by reading the raw source text of that file at test time and regex-scanning it for forbidden tokens (fetch, await, Promise, openai, anthropic, claude, WebSocket, dynamic import, http(s) URLs).
a0ae610b6cbee202	packages/e2e-blackbox/test/s13-pack-fields.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A fact authored with slot:'rationale' but no explicit tier still renders as an 'inv T1' row and is counted into the invariants/governing band, showing that band membership is decided by tier alone, not by the candidate's slot value.
a14ffea1a2fd337b	packages/adapter-io/src/store.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	put explicitly checks typeof bytes !== 'string' after JSON.stringify because JSON.stringify silently returns undefined (rather than throwing) for a bare top-level undefined, function, or symbol, which the catch block alone would not detect.
a15f2abc20195df5	packages/genesis/test/ppr-damping-teeth.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	rank()'s output carries a 1-indexed `rank` field (the hub site gets rank:1, not rank:0), confirmed here by asserting the four-site fixture's ranks equal exactly [1, 2, 3, 4] in descending-PPR order.
a16b06f0993d3615	packages/adapter-io/src/llm.ts	NOT_GROUNDED	NOT_GROUNDED	TRUE_GROUNDED	NOT_GROUNDED	unitScopeOf returns the empty string for a top-level unit with no directory separator in its file path, and that empty scope is designed to never match any dependency scope check, so a root-level unit's dependency claim always abstains rather than being granted an over-wide whole-repo scope.
a1e1a3529f8e89cf	packages/adapter-io/test/governed-emit-incumbent.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	SCN-GE-I9's shifty tier getter deliberately returns the odd sequence T0,T2,T0 (only the second access differs) rather than a simpler two-value alternation, specifically because a naive T0,T2,T2 sequence would trip the downgrade guard on the second read for reasons unrelated to whether tier is snapshotted, making the case pass vacuously.
a2281ce694b39422	packages/index/src/resolve.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	descentSteps splits each path segment on '::' with no filter for empty tokens, so a stray double-colon (e.g. 'a::::b') produces a step whose token is the empty string, which then fails to match any real child key and causes the whole resolve to miss, rather than being silently collapsed away.
a2dad3e19c9e4525	packages/persist/test/transcript-3.5-a.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A transcript's git pointer object has exactly two keys, sha and store, and store is always the literal string 'cas' rather than any store-specific identifier.
a39bc16a177d7c47	packages/adapter-io/src/identity-schema.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	classifyIdentity compares the stamp to IDENTITY_SCHEMA with strict `===` — no trimming, case-folding, or Unicode normalization — so a stamp that differs only by trailing whitespace or case is classified `foreign` rather than `current`.
a3a3ce9afda49cbe	packages/index/test/fold.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	queryStale still returns the drifted fact's value (visible) alongside its stale:true flag rather than omitting it from the result; exclusion from the FRESH set only happens when the caller separately filters by the stale flag afterward.
a3b3c181a88a4190	packages/grounding/test/wp-4.10-c-grd.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	ground() given one resolvable citation and one unresolvable citation produces an entirely EMPTY entries array rather than a one-entry receipt keeping just the resolvable citation — the test asserts g.entries has length 0 even though QP_TAX itself resolves in src, so an unresolvable citation fails the whole fact closed, not just itself.
a42e86b57f9ec1bc	packages/kernel/test/canonical.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	canonicalForm throws when given a value containing a non-integer floating-point number, rather than serializing it.
a4674f68568d93f7	packages/memory/test/wp-3.5-b-mem.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	spawnRecall returns a fresh copy of the archived fold on every call rather than the same object reference, since two calls with identical arguments compare equal by value (toEqual) but are asserted NOT to be the same reference (not.toBe).
a49bc132f8b6bdf7	packages/memory/test/wp-6.25-b-mem.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	store.supersede leaves the original entry's serialized bytes byte-identical and the store size unchanged at 1, recording the supersession only as a separate append-only link pointer retrievable via store.supersessions(), never by mutating or growing the entries log.
